orf_name_a	orf_name_b	PDB_ID	interface_area	date	n_polypeptide	n_dna	n_rna	n_sugar	n_ligand	n_carbohydrate_polymer	experimental_method	polymeric_count	min_coverage	mean_coverage	n_residue_contacts	IntraclashesGroup1	IntraclashesGroup2	Interaction Energy	StabilityGroup1	StabilityGroup2
YDR166C	YPR055W	5yfp	916.302734375	20180131.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	8.0	98.0	99.0	67.0					
YDR166C	YER008C	6vkl	1913.11914062	20200729.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	8.0	54.0	77.0						
YBR102C	YDR166C	5yfp	813.102539062	20180131.0	8.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	8.0	77.7	88.85	47.0	195.132	1043.38	5.70296	505.133	1806.46
YBR055C	YPR178W	5gap	728.4125976560001	20160127.0	9.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	12.0	76.8	79.8	44.0	77.3147	54.9771	-12.7144	118.118	146.002
YBR055C	YEL026W	5gap	450.848632812	20160127.0	9.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	12.0	82.8	90.6	20.0	76.359	9.43588	-3.98924	119.868	-19.21
YEL026W	YPR178W	5gan	725.1862792969999	20160127.0	25.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	35.0	76.8	87.6	40.0	68.3747	13.0532	-6.59424	183.767	-7.77067
YBR055C	YGR091W	5gap	1958.84960938	20160127.0	9.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	12.0	82.8	83.4	111.0	80.2112	41.6116	-18.795	119.352	128.361
YGR091W	YHR165C	5gan	3781.76171875	20160127.0	25.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	35.0	84.0	89.5	213.0					
YEL026W	YGR091W	5gap	499.2734375	20160127.0	9.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	12.0	84.0	91.2	26.0	8.4627	38.5551	-7.36224	-18.9577	116.957
YBR055C	YPR082C	3jcm	777.929931641	20160224.0	23.0	0.0	4.0	0.0	2.0	0.0	Electron Microscopy	34.0	97.2	98.45	39.0	227.886	25.6723	-13.5449	539.084	62.2
YHR165C	YPR082C	5gan	1010.44799805	20160127.0	25.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	35.0	95.0	96.45	50.0					
YGR091W	YPR082C	5gap	454.6875	20160127.0	9.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	12.0	84.0	90.95	25.0	42.3829	16.7738	-6.8947	115.966	4.74527
YDL030W	YJL203W	4dgw	2510.47851562	20120502.0	3.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	50.0	60.55	126.0	48.1888	14.1189	-59.5795	84.4035	65.4033
YDL030W	YGR074W	6g90	239.059326172	20180822.0	28.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	38.0	69.2	84.4	11.0	53.1434	6.26318	0.231528	122.956	0.222164
YER172C	YGR074W	5gan	552.5187988280001	20160127.0	25.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	35.0	80.8	82.05	27.0					
YGR074W	YHR165C	6j6g	135.637207031	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	74.0	77.6	8.0					
YER029C	YGR074W	6n7r	1446.26171875	20190918.0	16.0	0.0	2.0	0.0	1.0	0.0	Electron Microscopy	18.0	65.8	73.65	84.0	11.4872	10.3134	-24.2003	51.0609	50.305
YGR074W	YIL061C	6n7r	461.0888671880001	20190918.0	16.0	0.0	2.0	0.0	1.0	0.0	Electron Microscopy	18.0	62.7	72.1	24.0	93.6698	10.5802	-11.3521	153.493	48.3668
YDL030W	YLR275W	5zwo	105.273925781	20180829.0	41.0	0.0	5.0	0.0	2.0	0.0	Electron Microscopy	60.0	59.1	79.35	5.0	142.707	8.46887	12.4812	201.998	30.4963
YHR165C	YLR275W	6j6g	632.0476074219999	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	81.2	86.5	37.0					
YLR275W	YPR182W	6n7r	801.7194824219999	20190918.0	16.0	0.0	2.0	0.0	1.0	0.0	Electron Microscopy	18.0	86.0	91.65	50.0	3.75709	11.3375	-15.2534	22.2221	26.5718
YIL061C	YLR275W	6n7r	1039.47436523	20190918.0	16.0	0.0	2.0	0.0	1.0	0.0	Electron Microscopy	18.0	62.7	80.0	59.0	90.4883	10.6263	-20.7175	150.906	30.5407
YGR074W	YLR275W	6n7r	1288.04858398	20190918.0	16.0	0.0	2.0	0.0	1.0	0.0	Electron Microscopy	18.0	81.5	89.4	73.0	9.30458	12.5696	-25.394	49.4763	29.4809
YDL030W	YOR319W	6g90	304.27734375	20180822.0	28.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	38.0	91.5	95.55	11.0	56.1663	14.5032	-2.96578	126.659	-13.4569
YMR240C	YOR319W	5lsl	966.116210938	20170412.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	14.0	25.55	68.0	1.68034	3.45933	-31.8059	1.11964	-14.0321
YML049C	YOR319W	6g90	214.986328125	20180822.0	28.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	38.0	91.5	93.85	11.0	200.214	13.9775	-5.76536	532.975	-17.1661
YDL043C	YOR319W	6g90	127.1171875	20180822.0	28.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	38.0	82.7	87.1	5.0	17.9379	13.9387	-2.7333	94.2629	-17.6998
YDR473C	YPR178W	5gap	2771.63330078	20160127.0	9.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	12.0	67.8	72.3	150.0	55.1118	18.9255	-27.4699	152.696	122.431
YDR473C	YER172C	5gan	951.810546875	20160127.0	25.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	35.0	67.8	75.55	47.0					
YDR473C	YHR165C	5gan	809.333984375	20160127.0	25.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	35.0	67.8	81.4	44.0					
YBL026W	YDR473C	5gan	289.551025391	20160127.0	25.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	35.0	67.8	81.25	11.0	6.22289	23.2075	-0.124721	39.518	131.616
YDR473C	YEL026W	5gan	490.464599609	20160127.0	25.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	35.0	67.8	83.1	23.0	12.5842	24.8375	-7.38772	-9.29165	126.583
YIL115C	YOR046C	3rrm	969.428710938	20110518.0	3.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	3.0	26.0	52.95	63.0	36.158	54.9708	-14.4842	-0.104993	53.6224
YIL115C	YJL061W	3pbp	961.400634766	20111026.0	3.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	1.9	32.25	56.0	77.5644	1.67941	-28.2528	74.8124	15.5789
YDL207W	YOR046C	3pev	1000.92919922	20110323.0	2.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	2.0	37.3	46.05	62.0	13.5732	15.7428	-18.0426	-13.7107	-96.9736
YDL207W	YDR192C	6b4e	867.94140625	20180620.0	2.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	2.0	7.9	31.45	70.0	0.466621	12.2752	-28.7989	5.75885	-111.025
YLR347C	YOR098C	5owu	1136.11560059	20171025.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	3.6	51.8	69.0	1.84942	44.2742	-28.1722	20.8313	-252.649
YGL011C	YOR362C	1ryp	1342.19677734	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	84.7	90.55000000000001	79.0	28.249	22.2961	-33.8361	37.1384	2.32508
YGR135W	YOR362C	1ryp	138.663574219	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	84.7	89.65	7.0	28.0781	21.3734	0.0969797	33.882	41.045
YGL011C	YGR135W	7ls5	146.922363281	20210414.0	14.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	28.0	94.6	94.9						
YER012W	YGR135W	1ryp	530.473632812	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	94.6	97.3	25.0	16.0413	23.2089	-9.48464	-10.3573	43.7282
YML092C	YOR362C	1ryp	144.881835938	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	84.7	92.35	6.0	24.4901	19.3692	-0.939272	33.6133	38.4598
YGL011C	YML092C	1ryp	1374.26904297	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	96.4	98.2	86.0	20.5768	19.83	-34.9202	7.91715	42.0535
YGR135W	YML092C	1ryp	1345.95410156	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	94.6	97.3	83.0	19.5296	19.3262	-28.6253	41.0713	42.893
YOR362C	YPR103W	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	66.2	75.65						
YER012W	YPR103W	1ryp	775.5600585939999	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	73.9	86.95	47.0	18.5095	14.7396	-11.1369	-7.1227	-0.222606
YBL041W	YPR103W	1ryp	698.40234375	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	73.9	83.0	37.0	19.1116	14.9995	-12.3673	18.6903	-2.84795
YOR157C	YPR103W	6hwe	89.1220703125	20190130.0	14.0	0.0	0.0	0.0	5.0	0.0	X-ray diffraction	28.0	73.9	80.25	5.0	9.00975	9.45318	0.233821	13.1641	-19.4775
YER094C	YPR103W	1ryp	947.352050781	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	73.9	86.7	63.0	18.3704	15.0184	-19.9825	-9.08115	5.60936
YFR050C	YOR362C	1ryp	376.828125	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	84.7	86.15	20.0	23.5213	19.8435	-8.92831	31.0507	1.07811
YFR050C	YGL011C	1ryp	75.7265625	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	87.6	92.0	5.0	22.7176	19.506	0.110371	13.8936	1.39819
YBL041W	YFR050C	1ryp	937.517578125	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	87.6	89.85	60.0	19.8512	19.0034	-16.0749	18.2746	4.52955
YFR050C	YOR157C	1ryp	881.9946289060001	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	85.1	86.35	54.0	20.2766	19.111	-18.6536	28.5392	8.33808
YOR117W	YOR362C	5mp9	161.811523438	20170308.0	20.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	34.0	84.4	89.2	6.0	23.3822	30.0272	0.614362	115.922	229.522
YGR253C	YOR117W	5mp9	360.741699219	20170308.0	20.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	34.0	93.1	93.55	17.0	14.9202	27.5538	-2.77271	120.953	224.739
YKL206C	YOR362C	4g4s	586.860351562	20120905.0	16.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	32.0	85.4	92.7	31.0	20.6495	25.7912	-5.65432	14.8771	51.6681
YGL011C	YKL206C	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	97.2	97.5						
YGR253C	YKL206C	4g4s	397.8427734380001	20120905.0	16.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	32.0	95.8	97.9	18.0	16.1803	23.4516	-8.02404	28.3225	50.4054
YBR173C	YOR362C	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	82.4	83.75						
YBR173C	YGL011C	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	82.4	89.80000000000001						
YBR173C	YER012W	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	82.4	90.45						
YBR173C	YGR135W	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	82.4	87.5						
YBR173C	YML092C	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	82.4	90.6						
YBR173C	YOR157C	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	82.4	83.15						
YBR173C	YER094C	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	82.4	88.25						
YBR173C	YPR103W	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	66.2	74.30000000000001						
YJL001W	YOR362C	1ryp	419.887207031	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	84.7	90.0	23.0	29.3794	18.6169	-8.43265	35.0933	-6.00497
YGL011C	YJL001W	1ryp	395.415039062	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	95.3	95.85	18.0	22.6098	18.7439	-5.61542	15.8115	-6.22202
YJL001W	YOR157C	1ryp	585.46484375	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	85.1	90.19999999999999	30.0	19.09	18.8225	-8.31444	39.6615	-5.98743
YFR050C	YJL001W	1ryp	1317.97070312	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	87.6	91.44999999999999	86.0	18.5178	18.9836	-31.8319	6.19459	-4.31487
YMR314W	YOR362C	1ryp	1305.05664062	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	84.7	92.15	83.0	28.1389	24.2759	-34.4358	37.4445	50.9516
YGR135W	YMR314W	1ryp	150.797363281	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	94.6	97.1	12.0	19.7014	25.4983	-1.52616	35.6142	47.8221
YML092C	YMR314W	5mp9	134.326171875	20170308.0	20.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	34.0	98.7	99.35	6.0	15.0241	16.9277	1.48315	116.4	107.947
YBL041W	YMR314W	1ryp	346.48535156199995	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	92.1	95.85	20.0	16.1667	25.0454	-8.16153	11.2596	43.1875
YMR314W	YPR103W	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	66.2	83.1						
YFR050C	YMR314W	1ryp	573.689941406	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	87.6	93.6	28.0	19.6601	24.1598	-10.6415	5.40326	51.5798
YGR253C	YMR314W	1ryp	1276.78613281	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	93.1	96.35	84.0	16.1898	24.0967	-16.3346	39.7908	46.3677
YMR314W	YOR117W	5mp9	815.198242188	20170308.0	20.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	34.0	94.0	96.8	37.0	32.3229	18.0926	-2.47902	234.021	121.204
YKL145W	YMR314W	5mp9	130.083984375	20170308.0	20.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	34.0	91.2	95.4	7.0	34.1795	18.6279	1.40116	242.506	121.252
YKL206C	YMR314W	4g4s	808.9848632810001	20120905.0	16.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	32.0	100.0	100.0	49.0	25.2045	20.2609	-15.7698	52.1627	14.2897
YOR259C	YOR362C	5mp9	371.668945312	20170308.0	20.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	34.0	84.4	86.6	14.0	23.9859	26.5196	-1.11281	122.199	203.024
YGL011C	YOR259C	5mp9	450.352050781	20170308.0	20.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	34.0	88.8	92.19999999999999	22.0	13.3967	28.7103	3.0112	85.0128	205.813
YOR117W	YOR259C	5mp9	4386.73242188	20170308.0	20.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	34.0	88.8	91.4	236.0	31.071	27.448	-72.15	250.49	227.593
YDR394W	YOR259C	5mp9	2888.14648438	20170308.0	20.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	34.0	88.8	89.85	166.0	34.489	23.7474	-32.8628	243.775	217.244
YKL145W	YOR259C	5mpa	151.665039062	20170308.0	20.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	34.0	88.8	90.0	6.0	31.4663	35.9821	-1.27817	319.931	276.387
YFR004W	YOR259C	4cr2	370.9365234380001	20140402.0	33.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	33.0	82.6	86.4	19.0	26.8894	29.4633	-1.82363	144.387	189.126
YLR199C	YOR362C	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	85.1	92.55						
YGL011C	YLR199C	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	97.2	98.6						
YLR199C	YML092C	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	98.8	99.4						
YGR253C	YLR199C	4g4s	1057.46728516	20120905.0	16.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	32.0	90.2	93.0	57.0	15.8139	20.6046	-14.4481	32.0481	47.2821
YKL206C	YLR199C	4g4s	1281.85205078	20120905.0	16.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	32.0	90.2	95.1	92.0	26.1264	22.1254	-35.9062	57.0637	43.3724
YBR173C	YLR199C	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	82.4	91.2						
YLR199C	YMR314W	4g4s	571.473632812	20120905.0	16.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	32.0	90.2	95.1	33.0	19.319	20.1555	-9.51062	11.0965	41.7182
YLR199C	YOL038W	4g4s	113.455566406	20120905.0	16.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	32.0	90.2	90.2	6.0	17.0482	20.126	-2.9858	2.30389	40.9147
YGL011C	YOR157C	1ryp	624.490234375	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	85.1	90.75	36.0	21.4443	18.3565	-14.1753	3.32986	39.9831
YER012W	YOR157C	7ls6		20210414.0	15.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	15.0	83.9	91.2						
YGR135W	YOR157C	4r17	263.562988281	20141015.0	14.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	28.0	86.6	90.6	16.0	15.9481	14.4018	1.04521	13.3423	18.2984
YML092C	YOR157C	1ryp	681.743164062	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	85.1	92.55	33.0	19.2572	20.1892	-17.3478	41.3359	29.54
YBL041W	YOR157C	1ryp	1410.52001953	19980415.0	14.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	28.0	85.1	88.6	87.0	18.5046	20.0001	-26.0028	23.7849	25.881
YDR394W	YGL011C	5mp9	439.336425781	20170308.0	20.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	34.0	90.9	93.25	22.0	13.022	33.1837	-9.64675	82.2869	229.919
YDR394W	YML092C	5mp9	442.396484375	20170308.0	20.0	0.0	0.0	0.0	3.0	0.0	Electron Microscopy	34.0	90.9	95.45	23.0	16.7608	31.9657	-0.389072	127.145	233.63
YDR394W	YFR052W	4cr3	126.807617188	20140402.0	33.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	33.0	89.0	94.15	6.0	134.235	60.0269	-4.64359	252.684	243.256
YDR394W	YIL075C	4cr2	963.140625	20140402.0	33.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	33.0	88.1	88.55	41.0	112.427	48.3413	-20.5729	325.013	241.58
YDL147W	YGL011C	4cr2	170.624023438	20140402.0	33.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	33.0	93.3	94.85	8.0	27.4746	66.6047	4.20525	99.4871	220.349
YDL147W	YDR394W	4cr2	232.350585938	20140402.0	33.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	33.0	89.0	91.15	9.0	49.4374	67.128	-0.563188	239.921	217.968
YDL147W	YFR004W	3jck	1249.99414062	20160120.0	9.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	9.0	92.1	92.3	67.0	46.6176	91.4498	-15.7461	167.031	226.794
YDL147W	YOR259C	4cr2	152.486328125	20140402.0	33.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	33.0	82.6	87.94999999999999	8.0	29.805	62.8557	0.0547919	190.742	217.929
YDL147W	YDR427W	3jck	689.272460938	20160120.0	9.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	9.0	92.1	95.4	37.0	68.4444	95.4211	-9.4657	140.907	221.536
YDL147W	YOR261C	3jck	1079.73632812	20160120.0	9.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	9.0	90.2	91.15	52.0	29.0881	91.4479	-24.1848	143.117	219.211
YDL004W	YPL271W	3zia	1088.86010742	20130213.0	6.0	0.0	0.0	0.0	4.0	0.0	X-ray diffraction	10.0	79.4	88.9	66.0	6.09983	12.2066	-29.8707	43.5981	48.5105
YBR039W	YDL004W	3zia	996.430664062	20130213.0	6.0	0.0	0.0	0.0	4.0	0.0	X-ray diffraction	10.0	79.4	84.05000000000001	58.0	15.986	14.5817	-21.1075	15.333	50.0241
Q0130	YDL004W	2xok	224.502197266	20100922.0	6.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	19.0	78.1	88.4	10.0	5.72611	17.2141	0.73037	52.8556	89.65
YJR050W	YKL095W	5gmk	851.252929688	20160817.0	29.0	0.0	6.0	0.0	3.0	0.0	Electron Microscopy	45.0	40.4	40.9	42.0	17.6997	11.741	-10.8066	69.4393	74.1039
YER013W	YKL095W	6exn	119.320800781	20180117.0	31.0	0.0	5.0	0.0	4.0	0.0	Electron Microscopy	46.0	35.3	45.099999999999994	8.0	89.777	5.81657	2.98864	156.798	11.7277
YJR050W	YLL036C	5lj5	268.491210938	20160831.0	30.0	0.0	5.0	0.0	3.0	0.0	Electron Microscopy	45.0	41.3	70.65	12.0	8.58548	80.284	18.3162	30.3724	72.4351
YCR063W	YLL036C	5lj5	54.41015625	20160831.0	30.0	0.0	5.0	0.0	3.0	0.0	Electron Microscopy	45.0	98.7	99.35	5.0	12.3919	67.6436	2.02155	45.5056	63.2408
YDR364C	YJR050W	6j6q	102.323486328	20190424.0	28.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	42.0	40.4	53.7	8.0	18.4235	155.657	-0.713789	60.9305	282.816
YCR063W	YDR364C	6j6g	730.5219726560001	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	67.0	83.5	41.0	11.5303	146.909	-10.7483	74.8366	242.108
YDR364C	YHR165C	6bk8	446.5576171880001	20180221.0	31.0	0.0	5.0	0.0	4.0	0.0	Electron Microscopy	46.0	66.6	74.35	18.0					
YJR050W	YMR213W	6j6g	247.473632812	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	29.8	63.949999999999996	10.0	13.0621	52.9548	-4.37479	36.8933	215.718
YAL032C	YMR213W	6j6g	1082.48828125	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	58.0	78.05	50.0	7.14168	52.8519	-3.81645	127.774	217.108
YKL095W	YMR213W	5gmk	291.759277344	20160817.0	29.0	0.0	6.0	0.0	3.0	0.0	Electron Microscopy	45.0	41.4	69.75	14.0	13.5783	41.3472	-2.12007	74.3456	157.701
YLL036C	YMR213W	6j6g	296.770507812	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	27.8	62.949999999999996	13.0	10.0396	54.0921	-10.7576	53.9998	221.223
YHR165C	YMR213W	6j6g	869.625	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	81.2	89.65	50.0					
YBR065C	YMR213W	6j6g	461.5810546880001	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	88.7	93.4	24.0	29.1444	53.9175	-8.35742	134.228	217.254
YDR364C	YMR213W	6bk8	730.591796875	20180221.0	31.0	0.0	5.0	0.0	4.0	0.0	Electron Microscopy	46.0	42.7	54.65	28.0	39.6167	11.8322	-6.87756	145.295	77.1893
YGR129W	YMR213W	6j6g	357.244628906	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	55.8	76.94999999999999	20.0	5.55403	52.0207	0.0144926	31.9759	215.156
YDL209C	YJR050W	5gmk	263.104003906	20160817.0	29.0	0.0	6.0	0.0	3.0	0.0	Electron Microscopy	45.0	40.4	58.7	16.0	16.1018	31.5877	-1.21835	65.4324	156.607
YCR063W	YDL209C	6j6g	358.21582031199995	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	77.0	88.5	15.0	10.2154	24.198	-2.87724	70.024	115.125
YDL209C	YLL036C	5lj5	133.593261719	20160831.0	30.0	0.0	5.0	0.0	3.0	0.0	Electron Microscopy	45.0	74.3	87.15	5.0	77.4413	18.2409	1.74067	69.9647	96.7498
YDL209C	YHR165C	6j6g	554.765136719	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	77.0	79.1	33.0					
YBR065C	YDL209C	6j6g	2192.22705078	20190424.0	27.0	0.0	4.0	0.0	4.0	0.0	Electron Microscopy	41.0	77.0	82.85	109.0	31.2249	25.7228	-30.3515	140.29	129.836
YGL097W	YNL189W	5t94	1850.99609375	20170913.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	77.9	87.4	111.0	41.639	22.6365	-28.4756	124.161	52.1489
YLR335W	YNL189W	2c1t	1677.03588867	20051122.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	6.2	42.1	109.0	10.6086	22.6513	-33.4348	51.1042	-52.7246
YGL238W	YNL189W	1wa5	2502.90820312	20041213.0	3.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	3.0	93.4	96.65	138.0	121.215	51.4844	-33.305	-91.637	-13.9586
YNL189W	YPL020C	5h2x	1280.74121094	20161214.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	3.1	40.55	82.0	1.18119	22.4605	-25.3936	15.0014	-64.7259
YNL262W	YPR175W	6wjv	2110.45117188	20200708.0	4.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	4.0	75.3	86.94999999999999						
YEL032W	YPR175W	6hv9	151.462890625	20181212.0	13.0	3.0	0.0	0.0	2.0	0.0	Electron Microscopy	16.0	57.3	66.3	6.0	63.6947	55.3081	-0.0756269	338.347	232.606
YCL016C	YNL262W	6s2e	589.000976562	20200708.0	4.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	4.0	52.0	75.85						
YBR278W	YNL262W	6wjv		20200708.0	4.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	4.0	42.3	70.44999999999999						
YBL023C	YNL262W	6hv9	207.423828125	20181212.0	13.0	3.0	0.0	0.0	2.0	0.0	Electron Microscopy	16.0	41.1	58.8	11.0	122.856	72.9717	-1.81764	693.139	368.169
YBL023C	YEL032W	6eyc	91.056640625	20180620.0	6.0	0.0	0.0	0.0	2.0	0.0	Electron Microscopy	6.0	57.9	67.2	6.0	51.3292	50.3681	0.332742	259.925	259.449
YLR274W	YNL262W	6hv9	201.880859375	20181212.0	13.0	3.0	0.0	0.0	2.0	0.0	Electron Microscopy	16.0	41.1	69.15	8.0	121.385	110.401	-0.00891771	690.354	437.152
