Pdb	Group1	Group2	IntraclashesGroup1	IntraclashesGroup2	Interaction Energy	StabilityGroup1	StabilityGroup2
./Optimized_ma-bak-cepc-0507_Repair.pdb	A	B	91.3687	64.8807	-23.8102	27.1709	84.9688
./Optimized_ma-bak-cepc-0508_Repair.pdb	A	B	80.5756	84.8589	-16.1159	24.6236	146.745
./Optimized_ma-bak-cepc-0509_Repair.pdb	A	B	38.3253	43.5394	-35.7288	-27.9106	2.10965
./Optimized_ma-bak-cepc-0510_Repair.pdb	A	B	34.4554	38.4675	-25.3938	-51.0691	-53.8527
./Optimized_ma-bak-cepc-0511_Repair.pdb	A	B	50.0241	47.2166	-30.9947	17.0888	-16.9257
./Optimized_ma-bak-cepc-0512_Repair.pdb	A	B	43.9702	39.1662	40.6094	-22.4689	-11.5968
./Optimized_ma-bak-cepc-0513_Repair.pdb	A	B	35.4367	40.5339	-45.5367	-23.2137	50.6264
./Optimized_ma-bak-cepc-0514_Repair.pdb	A	B	140.603	44.441	-77.7158	484.584	12.3776
./Optimized_ma-bak-cepc-0515_Repair.pdb	A	B	13.7659	15.8357	-25.0006	60.0156	70.1019
./Optimized_ma-bak-cepc-0516_Repair.pdb	A	B	22.3713	13.8824	-14.1517	72.4542	103.498
./Optimized_ma-bak-cepc-0517_Repair.pdb	A	B	22.2063	15.9652	-29.6744	71.7194	10.5593
./Optimized_ma-bak-cepc-0518_Repair.pdb	A	B	127.882	122.531	-46.8011	300.014	414.046
./Optimized_ma-bak-cepc-0519_Repair.pdb	A	B	126.108	335.256	-64.3898	290.817	1462.65
./Optimized_ma-bak-cepc-0520_Repair.pdb	A	B	41.0939	46.8541	-28.952	88.5827	23.2942
./Optimized_ma-bak-cepc-0521_Repair.pdb	A	B	48.4934	96.4557	-15.2181	104.098	256.668
./Optimized_ma-bak-cepc-0522_Repair.pdb	A	B	54.3078	43.8375	-12.1523	111.298	76.752
./Optimized_ma-bak-cepc-0523_Repair.pdb	A	B	313.417	41.2482	5.95768	885.774	200.317
./Optimized_ma-bak-cepc-0524_Repair.pdb	A	B	41.6559	9.95379	-122.085	166.05	46.2501
./Optimized_ma-bak-cepc-0525_Repair.pdb	A	B	12.0796	89.0955	-14.316	-30.4079	176.764
./Optimized_ma-bak-cepc-0526_Repair.pdb	A	B	127.018	15.3605	-159.603	412.163	-0.932427
./Optimized_ma-bak-cepc-0527_Repair.pdb	A	B	170.256	186.4	-0.128991	549.734	661.826
./Optimized_ma-bak-cepc-0528_Repair.pdb	A	B	153.762	128.405	22.839	528.559	488.755
./Optimized_ma-bak-cepc-0529_Repair.pdb	A	B	102.696	92.0475	-13.3312	206.238	342.845
./Optimized_ma-bak-cepc-0530_Repair.pdb	A	B	320.809	171.382	-80.1973	713.511	407.534
./Optimized_ma-bak-cepc-0531_Repair.pdb	A	B	68.6079	97.4088	-19.1201	89.795	175.531
./Optimized_ma-bak-cepc-0532_Repair.pdb	A	B	88.471	70.5127	-6.97009	260.87	225.685
./Optimized_ma-bak-cepc-0533_Repair.pdb	A	B	7.62214	18.2767	-19.1202	-32.5617	-25.2196
./Optimized_ma-bak-cepc-0534_Repair.pdb	A	B	120.885	92.662	-9.65506	400.689	195.788
./Optimized_ma-bak-cepc-0535_Repair.pdb	A	B	12.3833	72.2873	-69.3339	11.6176	101.606
./Optimized_ma-bak-cepc-0536_Repair.pdb	A	B	94.7437	29.4067	-8.14531	221.426	141.302
./Optimized_ma-bak-cepc-0537_Repair.pdb	A	B	77.0359	139.745	-3.13596	229.245	486.98
./Optimized_ma-bak-cepc-0538_Repair.pdb	A	B	59.1249	21.5236	-40.958	261.845	51.8964
./Optimized_ma-bak-cepc-0539_Repair.pdb	A	B	53.8029	36.9879	-32.0474	253.47	51.637
./Optimized_ma-bak-cepc-0540_Repair.pdb	A	B	86.5422	16.521	-20.7434	519.733	15.4069
./Optimized_ma-bak-cepc-0541_Repair.pdb	A	B	125.456	12.138	-13.7542	352.987	40.5033
./Optimized_ma-bak-cepc-0542_Repair.pdb	A	B	159.728	130.078	-58.789	668.462	565.643
./Optimized_ma-bak-cepc-0543_Repair.pdb	A	B	34.7749	89.5713	-15.9608	121.336	102.609
./Optimized_ma-bak-cepc-0544_Repair.pdb	A	B	61.7185	245.425	-22.4463	370.578	837.125
./Optimized_ma-bak-cepc-0545_Repair.pdb	A	B	78.8391	139.687	-165.951	414.62	709.675
./Optimized_ma-bak-cepc-0546_Repair.pdb	A	B	69.4614	82.6784	-39.0032	177.239	28.971
./Optimized_ma-bak-cepc-0547_Repair.pdb	A	B	7.41228	6.91582	-23.8479	16.9506	21.9413
./Optimized_ma-bak-cepc-0548_Repair.pdb	A	B	7.10628	12.1155	-1.22326	21.6255	40.9827
./Optimized_ma-bak-cepc-0549_Repair.pdb	A	B	9.40227	13.3957	-17.0464	32.2144	37.483
./Optimized_ma-bak-cepc-0550_Repair.pdb	A	B	39.8677	15.2843	-18.99	84.0276	27.647
./Optimized_ma-bak-cepc-0551_Repair.pdb	A	B	213.213	57.5327	-18.5107	984.66	33.1997
./Optimized_ma-bak-cepc-0552_Repair.pdb	A	B	28.1879	188.551	-27.3123	-19.1034	674.121
./Optimized_ma-bak-cepc-0553_Repair.pdb	A	B	256.404	109.973	-84.032	820.371	358.979
./Optimized_ma-bak-cepc-0554_Repair.pdb	A	B	62.2884	70.3139	-25.1417	243.375	7.63991
./Optimized_ma-bak-cepc-0555_Repair.pdb	A	B	251.696	10.8942	-42.7649	1015.26	40.0155
./Optimized_ma-bak-cepc-0556_Repair.pdb	A	B	24.8547	219.41	-9.74135	26.6745	525.349
./Optimized_ma-bak-cepc-0557_Repair.pdb	A	B	23.8444	46.5368	-53.42	34.1513	144.626
./Optimized_ma-bak-cepc-0558_Repair.pdb	A	B	135.949	63.0772	-20.4173	514.985	155.991
./Optimized_ma-bak-cepc-0559_Repair.pdb	A	B	17.655	62.5978	-12.9819	87.3522	197.761
./Optimized_ma-bak-cepc-0560_Repair.pdb	A	B	33.3882	9.6084	-7.67175	180.939	19.0896
./Optimized_ma-bak-cepc-0561_Repair.pdb	A	B	8.78726	44.448	-36.8936	-1.54333	70.7127
./Optimized_ma-bak-cepc-0562_Repair.pdb	A	B	81.6514	148.535	-31.6349	205.569	544.002
./Optimized_ma-bak-cepc-0563_Repair.pdb	A	B	76.3746	32.2015	-190.498	184.898	32.6346
./Optimized_ma-bak-cepc-0564_Repair.pdb	A	B	21.5413	46.6572	-14.7356	110.293	226.402
./Optimized_ma-bak-cepc-0565_Repair.pdb	A	B	15.0512	73.7883	-40.9469	89.1609	215.119
./Optimized_ma-bak-cepc-0566_Repair.pdb	A	B	15.0216	11.3534	-16.0168	113.021	69.3653
./Optimized_ma-bak-cepc-0567_Repair.pdb	A	B	20.1616	38.7024	-13.7994	132.17	67.1805
./Optimized_ma-bak-cepc-0568_Repair.pdb	A	B	18.0483	34.2899	-1.67291	143.071	249.455
./Optimized_ma-bak-cepc-0569_Repair.pdb	A	B	14.76	44.7445	-61.3069	108.558	213.031
./Optimized_ma-bak-cepc-0570_Repair.pdb	A	B	18.9676	16.0134	-13.1184	128.579	4.43654
./Optimized_ma-bak-cepc-0571_Repair.pdb	A	B	115.546	144.899	-77.8712	456.131	632.123
./Optimized_ma-bak-cepc-0572_Repair.pdb	A	B	13.653	70.6433	-6.48449	13.2162	133.208
./Optimized_ma-bak-cepc-0573_Repair.pdb	A	B	9.07066	21.3931	-31.1597	64.4892	-99.0467
./Optimized_ma-bak-cepc-0574_Repair.pdb	A	B	127.513	146.847	-11.4641	549.682	161.291
./Optimized_ma-bak-cepc-0575_Repair.pdb	A	B	16.9881	65.5525	-64.3476	38.857	324.076
./Optimized_ma-bak-cepc-0576_Repair.pdb	A	B	12.952	36.3907	-13.1857	20.0881	135.849
./Optimized_ma-bak-cepc-0577_Repair.pdb	A	B	236.926	37.104	-14.0725	1027.82	152.183
./Optimized_ma-bak-cepc-0578_Repair.pdb	A	B	226.586	14.4587	-4.76261	988.13	38.2335
./Optimized_ma-bak-cepc-0579_Repair.pdb	A	B	203.16	18.5992	-132.638	976.856	81.4272
./Optimized_ma-bak-cepc-0580_Repair.pdb	A	B	26.718	6.91197	-20.5914	139.218	58.3281
./Optimized_ma-bak-cepc-0581_Repair.pdb	A	B	25.7479	165.722	-30.7957	13.3927	393.2
./Optimized_ma-bak-cepc-0582_Repair.pdb	A	B	19.4926	192.046	-28.7112	3.35069	771.193
./Optimized_ma-bak-cepc-0583_Repair.pdb	A	B	141.767	168.115	-21.9169	435.988	574.825
./Optimized_ma-bak-cepc-0584_Repair.pdb	A	B	56.5937	56.6816	-4.4791	53.64	78.7204
./Optimized_ma-bak-cepc-0585_Repair.pdb	A	B	50.0445	78.805	-26.0201	54.6506	30.5824
./Optimized_ma-bak-cepc-0586_Repair.pdb	A	B	40.9538	90.2781	-73.3091	-101.86	163.752
./Optimized_ma-bak-cepc-0587_Repair.pdb	A	B	40.1657	71.9437	-15.0674	-110.35	-6.67943
./Optimized_ma-bak-cepc-0588_Repair.pdb	A	B	43.492	46.5852	-30.5742	-106.739	23.1512
./Optimized_ma-bak-cepc-0589_Repair.pdb	A	B	36.6112	62.5809	-10.0832	53.3174	63.8102
./Optimized_ma-bak-cepc-0590_Repair.pdb	A	B	30.4018	28.5695	-30.6538	59.3579	32.7942
./Optimized_ma-bak-cepc-0591_Repair.pdb	A	B	27.5239	11.3117	-2.28943	84.2433	30.6375
./Optimized_ma-bak-cepc-0592_Repair.pdb	A	B	58.0255	94.5974	-23.8509	145.189	180.713
./Optimized_ma-bak-cepc-0593_Repair.pdb	A	B	65.5942	85.2996	-23.2572	158.066	221.338
./Optimized_ma-bak-cepc-0594_Repair.pdb	A	B	50.6159	71.468	-22.7262	122.391	-32.1269
./Optimized_ma-bak-cepc-0595_Repair.pdb	A	B	115.334	309.631	-95.2335	487.652	1389.6
./Optimized_ma-bak-cepc-0597_Repair.pdb	A	B	8.47461	63.9034	-31.2381	51.2664	259.338
./Optimized_ma-bak-cepc-0598_Repair.pdb	A	B	27.0997	25.1842	-27.2596	-25.7938	15.3098
./Optimized_ma-bak-cepc-0599_Repair.pdb	A	B	61.8807	39.0008	-41.3305	170.602	132.142
./Optimized_ma-bak-cepc-0600_Repair.pdb	A	B	28.6297	97.0596	-87.2098	85.7012	331.301
./Optimized_ma-bak-cepc-0601_Repair.pdb	A	B	87.9715	261.09	-43.0472	237.333	942.497
./Optimized_ma-bak-cepc-0602_Repair.pdb	A	B	44.7727	66.4945	-17.99	56.6549	22.9197
./Optimized_ma-bak-cepc-0603_Repair.pdb	A	B	27.6593	120.065	-27.322	77.7338	102.571
./Optimized_ma-bak-cepc-0604_Repair.pdb	A	B	24.0336	35.0186	-91.7986	95.9451	97.2486
./Optimized_ma-bak-cepc-0605_Repair.pdb	A	B	46.2131	37.1383	-14.5448	124.139	-81.7645
./Optimized_ma-bak-cepc-0606_Repair.pdb	A	B	29.6889	34.1104	-18.4255	101.47	-64.2789
./Optimized_ma-bak-cepc-0607_Repair.pdb	A	B	32.7243	72.9917	-34.6932	127.487	192.212
./Optimized_ma-bak-cepc-0608_Repair.pdb	A	B	179.759	84.0404	-29.4696	743.159	86.9877
./Optimized_ma-bak-cepc-0610_Repair.pdb	A	B	77.6012	128.254	-14.6721	329.778	272.834
./Optimized_ma-bak-cepc-0611_Repair.pdb	A	B	70.6105	26.6529	-48.3499	342.615	177.251
./Optimized_ma-bak-cepc-0612_Repair.pdb	A	B	42.3711	93.5693	-17.0249	111.645	-167.184
./Optimized_ma-bak-cepc-0613_Repair.pdb	A	B	23.806	22.9862	-106.628	64.0316	83.6588
./Optimized_ma-bak-cepc-0614_Repair.pdb	A	B	66.3337	80.665	-16.4668	175.299	-112.397
./Optimized_ma-bak-cepc-0615_Repair.pdb	A	B	21.7671	21.0149	-36.1825	-4.20443	-4.04394
./Optimized_ma-bak-cepc-0616_Repair.pdb	A	B	21.9726	21.7703	-15.8711	-14.696	-17.9513
./Optimized_ma-bak-cepc-0617_Repair.pdb	A	B	47.6571	72.5056	-60.3339	117.756	175.049
./Optimized_ma-bak-cepc-0618_Repair.pdb	A	B	28.9629	61.4221	-28.0706	4.15322	-20.8665
./Optimized_ma-bak-cepc-0619_Repair.pdb	A	B	26.485	54.7508	-29.709	13.9371	2.3526
./Optimized_ma-bak-cepc-0620_Repair.pdb	A	B	25.9527	8.81253	-9.46457	11.38	56.3983
./Optimized_ma-bak-cepc-0621_Repair.pdb	A	B	41.5485	44.7571	-52.1214	106.984	3.25773
./Optimized_ma-bak-cepc-0622_Repair.pdb	A	B	14.4335	54.0673	-46.116	32.7516	71.7314
./Optimized_ma-bak-cepc-0623_Repair.pdb	A	B	13.5866	101.293	-38.2143	15.385	28.6944
./Optimized_ma-bak-cepc-0624_Repair.pdb	A	B	12.5521	27.7593	-34.7722	20.1052	120.836
./Optimized_ma-bak-cepc-0625_Repair.pdb	A	B	165.603	82.2935	-46.3087	706.802	87.1323
./Optimized_ma-bak-cepc-0626_Repair.pdb	A	B	17.0913	40.7355	-10.5096	36.6081	-37.3748
./Optimized_ma-bak-cepc-0627_Repair.pdb	A	B	10.3788	10.1007	-43.2611	31.7449	13.3235
./Optimized_ma-bak-cepc-0628_Repair.pdb	A	B	4.07744	7.60201	-15.2246	-36.5716	-33.8784
./Optimized_ma-bak-cepc-0629_Repair.pdb	A	B	6.70276	18.1161	-0.811127	-41.4564	-26.4856
./Optimized_ma-bak-cepc-0630_Repair.pdb	A	B	57.6981	372.068	19.4657	220.891	1332.86
./Optimized_ma-bak-cepc-0631_Repair.pdb	A	B	34.6479	33.2537	-70.2833	254.878	94.8997
./Optimized_ma-bak-cepc-0632_Repair.pdb	A	B	35.0092	269.032	-22.2089	123.111	956.077
./Optimized_ma-bak-cepc-0633_Repair.pdb	A	B	43.6958	11.1785	-18.6619	110.496	14.4524
./Optimized_ma-bak-cepc-0634_Repair.pdb	A	B	34.1351	81.0282	-34.9437	219.948	132.248
./Optimized_ma-bak-cepc-0635_Repair.pdb	A	B	187.732	27.5092	-16.2498	931.684	38.7594
./Optimized_ma-bak-cepc-0636_Repair.pdb	A	B	225.585	38.0305	-29.6021	983.167	63.5241
./Optimized_ma-bak-cepc-0637_Repair.pdb	A	B	46.1919	43.987	-51.7091	-58.3671	67.0948
./Optimized_ma-bak-cepc-0638_Repair.pdb	A	B	12.0546	14.069	-25.8427	46.4685	13.7172
./Optimized_ma-bak-cepc-0639_Repair.pdb	A	B	114.09	62.8789	-60.4503	492.003	97.887
./Optimized_ma-bak-cepc-0640_Repair.pdb	A	B	249.54	35.2391	-53.492	1206.44	-59.5675
./Optimized_ma-bak-cepc-0641_Repair.pdb	A	B	86.9428	34.5476	-39.1884	151.191	23.0588
./Optimized_ma-bak-cepc-0642_Repair.pdb	A	B	19.6461	215.843	-60.0505	109.624	963.224
./Optimized_ma-bak-cepc-0643_Repair.pdb	A	B	25.239	111.109	-47.1933	115.849	478.106
./Optimized_ma-bak-cepc-0644_Repair.pdb	A	B	42.0869	64.7819	-28.8869	72.2292	171.139
./Optimized_ma-bak-cepc-0645_Repair.pdb	A	B	36.0258	39.9365	-17.8762	65.5737	125.826
./Optimized_ma-bak-cepc-0646_Repair.pdb	A	B	36.0198	126.794	-22.45	39.5878	364.715
./Optimized_ma-bak-cepc-0647_Repair.pdb	A	B	35.6776	27.0847	-17.392	41.547	4.0274
./Optimized_ma-bak-cepc-0648_Repair.pdb	A	B	42.7681	12.0726	-20.4057	148.052	75.8548
./Optimized_ma-bak-cepc-0649_Repair.pdb	A	B	34.2884	92.8424	-15.8354	142.954	247.869
./Optimized_ma-bak-cepc-0650_Repair.pdb	A	B	32.9851	40.5203	-20.9546	148.547	148.264
./Optimized_ma-bak-cepc-0651_Repair.pdb	A	B	33.1574	75.0836	-19.4971	148.656	160.74
./Optimized_ma-bak-cepc-0652_Repair.pdb	A	B	114.263	75.5201	9.02419	255.027	191.066
./Optimized_ma-bak-cepc-0653_Repair.pdb	A	B	91.398	79.0455	-23.7895	212.674	369.106
./Optimized_ma-bak-cepc-0654_Repair.pdb	A	B	76.5655	35.175	-7.07449	213.276	162.987
./Optimized_ma-bak-cepc-0655_Repair.pdb	A	B	211.737	173.34	0.769527	781.983	465.77
./Optimized_ma-bak-cepc-0656_Repair.pdb	A	B	33.4852	21.7872	-120.768	115.962	54.7601
./Optimized_ma-bak-cepc-0657_Repair.pdb	A	B	37.3894	103.051	99.159	89.7222	92.6129
./Optimized_ma-bak-cepc-0658_Repair.pdb	A	B	38.5005	127.333	-2.57848	36.4741	240.084
./Optimized_ma-bak-cepc-0659_Repair.pdb	A	B	40.978	42.642	-18.6741	-11.0456	-21.5917
./Optimized_ma-bak-cepc-0660_Repair.pdb	A	B	28.1663	161.633	-43.9882	-9.60176	559.508
./Optimized_ma-bak-cepc-0661_Repair.pdb	A	B	154.724	10.8624	-0.590473	568.83	14.0598
./Optimized_ma-bak-cepc-0662_Repair.pdb	A	B	164.007	141.697	-41.2988	574.802	653.438
./Optimized_ma-bak-cepc-0663_Repair.pdb	A	B	34.9644	44.3901	-29.4164	104.4	165.035
./Optimized_ma-bak-cepc-0664_Repair.pdb	A	B	37.6093	27.1681	-1.95984	128.093	-25.0159
./Optimized_ma-bak-cepc-0665_Repair.pdb	A	B	27.653	62.6404	-20.8684	133.395	245.555
./Optimized_ma-bak-cepc-0666_Repair.pdb	A	B	42.1259	124.358	-9.96112	133.213	444.378
./Optimized_ma-bak-cepc-0667_Repair.pdb	A	B	37.4296	22.6426	-18.6865	136.031	-16.3032
./Optimized_ma-bak-cepc-0668_Repair.pdb	A	B	260.754	131.448	-30.6657	570.047	512.562
./Optimized_ma-bak-cepc-0669_Repair.pdb	A	B	138.343	156.923	-107.331	366.893	610.583
./Optimized_ma-bak-cepc-0670_Repair.pdb	A	B	206.886	45.6437	-13.1123	642.436	104.737
./Optimized_ma-bak-cepc-0671_Repair.pdb	A	B	6.53348	48.6808	-25.0094	-30.7545	16.9393
./Optimized_ma-bak-cepc-0672_Repair.pdb	A	B	6.05507	36.0177	-5.36741	6.2008	229.87
./Optimized_ma-bak-cepc-0673_Repair.pdb	A	B	63.9901	49.1571	-13.5398	103.964	86.837
./Optimized_ma-bak-cepc-0674_Repair.pdb	A	B	85.7377	73.4487	-16.6304	264.069	10.6368
./Optimized_ma-bak-cepc-0675_Repair.pdb	A	B	91.6337	57.6568	-45.7315	272.425	45.0918
./Optimized_ma-bak-cepc-0676_Repair.pdb	A	B	19.8729	26.7787	0.186519	68.4627	93.8151
./Optimized_ma-bak-cepc-0677_Repair.pdb	A	B	110.179	43.4921	-20.3427	492.103	-25.6405
./Optimized_ma-bak-cepc-0678_Repair.pdb	A	B	89.8237	70.2714	-26.9006	221.576	125.98
./Optimized_ma-bak-cepc-0679_Repair.pdb	A	B	12.5426	105.175	-17.3301	-20.829	256.861
./Optimized_ma-bak-cepc-0680_Repair.pdb	A	B	284.781	159.404	-23.4671	1063.41	564.02
./Optimized_ma-bak-cepc-0681_Repair.pdb	A	B	34.9923	47.8853	-10.6428	125.301	295.521
./Optimized_ma-bak-cepc-0682_Repair.pdb	A	B	38.6696	32.9264	-33.1011	157.487	207.285
./Optimized_ma-bak-cepc-0683_Repair.pdb	A	B	33.2432	88.1225	-16.87	112.177	248.099
./Optimized_ma-bak-cepc-0684_Repair.pdb	A	B	14.3287	10.5185	-15.7032	-9.93658	-12.1016
./Optimized_ma-bak-cepc-0685_Repair.pdb	A	B	20.6351	41.2506	-19.8083	11.7775	-1.73146
./Optimized_ma-bak-cepc-0686_Repair.pdb	A	B	18.9227	55.0858	-29.0116	90.6944	36.9192
./Optimized_ma-bak-cepc-0687_Repair.pdb	A	B	59.8567	75.2315	-10.4938	309.382	212.99
./Optimized_ma-bak-cepc-0688_Repair.pdb	A	B	35.7171	200.925	-10.3751	100.629	848.283
./Optimized_ma-bak-cepc-0689_Repair.pdb	A	B	24.9735	21.506	-38.5705	111.871	-80.24
./Optimized_ma-bak-cepc-0690_Repair.pdb	A	B	68.1716	119.092	-52.7445	243.212	264.919
./Optimized_ma-bak-cepc-0691_Repair.pdb	A	B	56.6707	17.6102	-18.29	124.066	3.57417
./Optimized_ma-bak-cepc-0692_Repair.pdb	A	B	87.4622	49.1431	-14.3011	215.449	3.69328
./Optimized_ma-bak-cepc-0693_Repair.pdb	A	B	54.5907	293.233	-30.8937	114.955	717.269
./Optimized_ma-bak-cepc-0694_Repair.pdb	A	B	48.3522	25.1926	-19.7513	134.864	44.8397
./Optimized_ma-bak-cepc-0695_Repair.pdb	A	B	48.9636	80.8432	-44.8073	137.013	300.477
./Optimized_ma-bak-cepc-0696_Repair.pdb	A	B	85.4884	54.086	-19.9014	303.477	194.667
./Optimized_ma-bak-cepc-0697_Repair.pdb	A	B	94.8514	211.449	-43.4049	349.213	692.345
./Optimized_ma-bak-cepc-0698_Repair.pdb	A	B	101.062	42.3294	-37.9268	389.373	183.278
./Optimized_ma-bak-cepc-0699_Repair.pdb	A	B	230.287	24.6865	-53.2771	910.683	32.0293
./Optimized_ma-bak-cepc-0700_Repair.pdb	A	B	50.8705	114.585	-39.6607	173.312	316.711
./Optimized_ma-bak-cepc-0701_Repair.pdb	A	B	55.3595	76.6732	-29.2274	217.595	-82.7862
./Optimized_ma-bak-cepc-0702_Repair.pdb	A	B	333.182	41.3535	-64.3893	1321.09	97.8248
./Optimized_ma-bak-cepc-0703_Repair.pdb	A	B	351.809	233.882	-24.166	1498.49	922.281
./Optimized_ma-bak-cepc-0704_Repair.pdb	A	B	333.309	158.565	-36.1517	1406.41	597.325
./Optimized_ma-bak-cepc-0705_Repair.pdb	A	B	22.5154	10.1151	-139.169	50.1625	15.6024
./Optimized_ma-bak-cepc-0706_Repair.pdb	A	B	16.3568	29.4947	-16.9235	-5.22283	101.238
./Optimized_ma-bak-cepc-0707_Repair.pdb	A	B	91.5573	34.798	-60.3472	6.67838	149.866
./Optimized_ma-bak-cepc-0708_Repair.pdb	A	B	147.549	27.7736	-19.0963	536.747	82.2516
./Optimized_ma-bak-cepc-0709_Repair.pdb	A	B	12.9822	13.737	-23.7354	4.14716	64.8333
./Optimized_ma-bak-cepc-0710_Repair.pdb	A	B	52.1978	14.8715	-19.6073	231.708	71.3502
./Optimized_ma-bak-cepc-0711_Repair.pdb	A	B	37.2768	31.9739	-32.2756	96.7229	1.96408
./Optimized_ma-bak-cepc-0712_Repair.pdb	A	B	43.9859	51.1638	-1.90122	105.015	199.989
./Optimized_ma-bak-cepc-0713_Repair.pdb	A	B	51.2815	209.819	-23.6662	-153.156	686.019
./Optimized_ma-bak-cepc-0714_Repair.pdb	A	B	26.9614	49.9117	-28.4978	-13.6336	198.944
./Optimized_ma-bak-cepc-0715_Repair.pdb	A	B	23.7425	72.1676	-3.97158	-24.0552	261.902
./Optimized_ma-bak-cepc-0716_Repair.pdb	A	B	20.0121	28.1254	-15.4741	-30.0264	18.7729
./Optimized_ma-bak-cepc-0717_Repair.pdb	A	B	17.5777	23.7596	-21.9297	-30.0658	14.5475
./Optimized_ma-bak-cepc-0718_Repair.pdb	A	B	28.4552	59.5106	-42.7533	183.1	27.8097
./Optimized_ma-bak-cepc-0719_Repair.pdb	A	B	155.696	13.7032	-23.6538	673.432	67.9244
./Optimized_ma-bak-cepc-0720_Repair.pdb	A	B	21.4994	111.333	-68.2051	71.079	225.534
./Optimized_ma-bak-cepc-0721_Repair.pdb	A	B	146.12	126.805	-47.9292	438.73	364.937
./Optimized_ma-bak-cepc-0722_Repair.pdb	A	B	30.9034	98.9907	-33.7382	180.28	53.5574
./Optimized_ma-bak-cepc-0723_Repair.pdb	A	B	26.2595	68.211	-25.1566	151.207	-86.7276
./Optimized_ma-bak-cepc-0724_Repair.pdb	A	B	50.3127	36.062	-39.2743	37.5589	4.69413
./Optimized_ma-bak-cepc-0725_Repair.pdb	A	B	53.8682	71.2135	-25.6852	50.7147	319.269
./Optimized_ma-bak-cepc-0726_Repair.pdb	A	B	117.282	91.3948	-147.915	471.566	368.769
./Optimized_ma-bak-cepc-0727_Repair.pdb	A	B	95.6976	21.9585	-8.80629	453.962	66.6277
./Optimized_ma-bak-cepc-0728_Repair.pdb	A	B	17.4753	5.345	-49.4968	73.8354	11.2195
./Optimized_ma-bak-cepc-0729_Repair.pdb	A	B	57.8351	36.4549	-20.6525	12.338	-6.82348
./Optimized_ma-bak-cepc-0730_Repair.pdb	A	B	20.4875	40.8626	-23.724	-17.7433	-35.2269
./Optimized_ma-bak-cepc-0731_Repair.pdb	A	B	56.6336	58.9913	-34.4412	282.484	101.034
./Optimized_ma-bak-cepc-0732_Repair.pdb	A	B	118.946	71.1509	-29.5985	507.878	-82.9585
./Optimized_ma-bak-cepc-0733_Repair.pdb	A	B	49.0578	100.709	-7.45079	10.3423	364.498
./Optimized_ma-bak-cepc-0734_Repair.pdb	A	B	44.5278	9.31539	-146.232	195.872	79.1453
./Optimized_ma-bak-cepc-0735_Repair.pdb	A	B	15.1648	170.179	-42.4065	-8.29247	362.333
./Optimized_ma-bak-cepc-0736_Repair.pdb	A	B	41.6883	50.1943	-39.0227	28.6656	39.8384
./Optimized_ma-bak-cepc-0737_Repair.pdb	A	B	29.6661	89.7336	-65.6416	75.2453	1.88646
./Optimized_ma-bak-cepc-0738_Repair.pdb	A	B	144.996	316.29	-16.5929	588.649	1407.23
./Optimized_ma-bak-cepc-0739_Repair.pdb	A	B	39.8832	28.2251	-44.0808	-5.37166	121.256
./Optimized_ma-bak-cepc-0740_Repair.pdb	A	B	31.6416	9.38473	-75.9572	58.8667	1.89527
./Optimized_ma-bak-cepc-0741_Repair.pdb	A	B	6.14599	9.22158	-3.84503	13.9047	22.201
./Optimized_ma-bak-cepc-0742_Repair.pdb	A	B	4.87883	22.1229	-5.08755	27.5716	81.6135
./Optimized_ma-bak-cepc-0743_Repair.pdb	A	B	10.7414	35.7427	-28.2306	4.86295	88.9765
./Optimized_ma-bak-cepc-0744_Repair.pdb	A	B	8.23639	53.2476	-36.9082	2.21798	13.7657
./Optimized_ma-bak-cepc-0745_Repair.pdb	A	B	51.7476	40.899	-32.5089	224.891	184.377
./Optimized_ma-bak-cepc-0746_Repair.pdb	A	B	61.1606	72.7849	-24.7421	234.002	242.922
./Optimized_ma-bak-cepc-0747_Repair.pdb	A	B	11.7758	21.3365	-45.3619	29.4093	95.8605
./Optimized_ma-bak-cepc-0748_Repair.pdb	A	B	62.6794	45.042	-0.0374371	186.095	59.3696
./Optimized_ma-bak-cepc-0749_Repair.pdb	A	B	77.0405	21.8663	-10.1594	230.191	54.5271
./Optimized_ma-bak-cepc-0750_Repair.pdb	A	B	94.3139	55.3959	-27.4855	214.531	223.249
./Optimized_ma-bak-cepc-0751_Repair.pdb	A	B	34.2131	50.2916	-29.5343	127.298	57.2633
./Optimized_ma-bak-cepc-0752_Repair.pdb	A	B	65.2623	44.5211	-11.2527	255.214	165.697
./Optimized_ma-bak-cepc-0753_Repair.pdb	A	B	64.5108	18.5656	-6.44345	251.745	9.5833
./Optimized_ma-bak-cepc-0754_Repair.pdb	A	B	65.7909	143.016	-23.5986	269	474.151
./Optimized_ma-bak-cepc-0755_Repair.pdb	A	B	154.58	5.36428	-23.719	615.714	-1.15693
./Optimized_ma-bak-cepc-0756_Repair.pdb	A	B	14.4619	16.5757	-32.3219	58.2442	127.197
./Optimized_ma-bak-cepc-0757_Repair.pdb	A	B	46.0518	38.2182	-23.9248	224.686	191.65
./Optimized_ma-bak-cepc-0758_Repair.pdb	A	B	65.3327	61.5793	-10.8352	267.021	222.188
./Optimized_ma-bak-cepc-0759_Repair.pdb	A	B	47.1136	49.1768	5.48312	250.337	168.466
